name,featured_artist,Track Genre,track_id,explicit,duration_in_days,artists,cover_url
I'm Sure He Loves You,No Features,Pop,5kvHwA4cQJqyafyW9Zik3p,FALSE,2,Ruben,
"最後一次分手 - (劇集 ""完美叛侶"" 主題曲)",No Features,Pop,1vgUfutQ6FHrY1I8ShQM7R,FALSE,2,Jinny Ng,
בימים ההם,No Features,Pop,6n0Rajp2KbX5X7HeJrAyrH,FALSE,2,Odeya,
Mor,No Features,Pop,0jyp1mxMcX3hXH5vJnZlWI,FALSE,2,Hande Yener,
Dynamite - Midnight Remix,No Features,Pop,30mCoJIAVtCfEy7VJ3DG5q,FALSE,2,Bts,
Pali Girisa,No Features,Pop,4BId9LnmRAaun8GsS8shTE,FALSE,2,Nikos Oikonomopoulos,
Natsuiro,No Features,Pop,4ewPCPyvbCfZ7mPUWw5f2D,FALSE,2,Yuzu,
Teine kord,No Features,Pop,7CGvCtfuThNJeWocXWNdx0,FALSE,2,Reket,
Lie Lie Lie,No Features,Pop,1jOBlsvKhdqjZAlUAia4Qz,FALSE,2,Joshua Bassett,
Bu Benim Öyküm - Akustik,No Features,Pop,5HAwTn8fi7D0q9MDNIe7E2,FALSE,2,Tuğçe Kandemir,
แฟนเก่าคนโปรด,No Features,Pop,0AQkjLgo2ATGnv8EO2xKyJ,FALSE,2,Slapkiss,
Babylon,No Features,Pop,15iLdoYlEqbJn9am1b6GLn,FALSE,2,Bilderbuch,
Florile Tale,No Features,Pop,3h0SNJ9BbALBnDvqUJ6YSE,FALSE,2,Nicole Cherry,
Rajosan,No Features,Pop,5yP7ZMMAbaZQMfBirBBCen,FALSE,2,Mario,
Shawty,No Features,Pop,6V49tdunxRxnVNexHWLBIy,FALSE,2,Sse Aka Hex,
Dobrý kafe,No Features,Pop,6wIa2yVDueIcPepoYD5L2O,FALSE,2,Lucie Bílá,
Find an Island,No Features,Pop,4Ve0Jx7MXjU4aPrFHJRZK7,FALSE,2,Benee,
LAST WALTZ,No Features,Pop,1Gh4fJxW4T9idXKqiMffJ6,FALSE,2,Twice,
Jeesus,No Features,Pop,7BBIoI0PVaNingVFlKMXcN,FALSE,2,Vilma Alina,
Ses Senere,No Features,Pop,4hEaWpVg3ph1zhGzGSfV9N,FALSE,2,Artigeardit,
Lokaorð,No Features,Pop,3xE42khyrZIkSPnVYuk0Nm,FALSE,2,Joey Christ,
Salam,No Features,Pop,67BBC30YX6nwugVuUOWEHH,FALSE,2,Saad Lamjarred,
Dear my X,No Features,Pop,0UnOf7i44YK0ULpkEGHe4R,FALSE,2,Kyoungseo,
Opening Sequence,No Features,Pop,1exxGxUMlJWD1h9YcE9YZH,FALSE,2,Tomorrow X Together,
Nog Steeds,No Features,Pop,1trDE92MzH0OV6FUlOVtSy,FALSE,2,Snelle,
Kursiv,No Features,Pop,38vpRgQBOhFXsqIfAHFV2A,FALSE,2,Skei & Pt,
Na M' Agapas,No Features,Pop,0LLDOGgzHShloEkHKLgKJS,FALSE,2,Vangelis Kakouriotis,
Jij & Ik,No Features,Pop,5xI7X8enctEHtMFylP8T6C,FALSE,2,Jan Smit,
Freakin' Nightmare,No Features,Pop,2gz8jRYmPJe8QufzevEtUZ,FALSE,2,Jay Fung,
Titanium,No Features,Pop,7CrnqmBVTPPwdingpvyJWv,FALSE,2,Madilyn,
7 Minutes,No Features,Pop,2BkyYZmU4JuWW2sYi9EzpC,FALSE,2,Dean Lewis,
Mato (Vain elämää kausi 7),No Features,Pop,2ZomEiXqDZZDVVfyjRLV0N,FALSE,2,Jenni Vartiainen,
I Can't Escape,No Features,Pop,5IgcEqgWiskm7PUcs2NwLp,FALSE,2,Imerika,
MONEY,No Features,Pop,4bzylGLMAjkb8AYCcsu96R,FALSE,2,Anson Lo 盧瀚霆,
Fredag,No Features,Pop,7ASJOKaSkNXgaF5h61MolO,FALSE,2,Aiba,
İnan Çok Üzülmem,No Features,Pop,32kziN1aU49PX3mTIucqp3,FALSE,2,Bedo,
Shoot Me,No Features,Pop,1uszVo0bVPALn32ix2kJ9e,FALSE,2,Day6,
Whenever,No Features,Pop,2Cew0ywp4F00wLsN0txKdW,FALSE,2,Yerin Baek,
Era Tranquila,No Features,Pop,5OqaLWo9WbNPWDilrwNwzt,FALSE,2,Marama,
仍會等,No Features,Pop,3FGadTlzoJ5F4UtUMWrL3h,FALSE,2,Joyce Cheng,
ワライカタ,No Features,Pop,1E0Cy5d2qcXTs8xVGwEEFO,FALSE,2,Yoru No Hitowarai,
Divine,No Features,Pop,2WyowWnKQFrhHR7SLs2Fnf,FALSE,2,Rema,
Finché Non Mi Seppelliscono,No Features,Pop,16EJNayKtC09M0Fi7Py47s,FALSE,2,Blanco,
Without You,No Features,Pop,3PUzmbzL24MPBROXK8Kh3u,FALSE,2,Boyce Avenue,
Zaman El Kalam,No Features,Pop,3foAgkfOvNK13ZImQWdGwp,FALSE,2,Cairokee,
Sinsirella,No Features,Pop,0sRkdyzTUgc4i5U0CYBENV,FALSE,2,Aylin Coşkun,
Zombie - English Ver.,No Features,Pop,3h34cQPPddk4x9cluPIAvv,FALSE,2,Day6,
FIANCÉ,No Features,Pop,1bZNFcnyCmlnbs337baR0b,FALSE,2,Mino,
It's the Most Wonderful Time of the Year,No Features,Pop,49jMerNnYzJg6LBfLjMzWT,FALSE,2,Kylie Minogue,
Ummadığım Anda,No Features,Pop,2IW4oV1uvvyk0WVwNDiBCT,FALSE,2,Röya,
Behöver inte dig idag,No Features,Pop,61YmcO62hGjw1RlDHZ0XEg,FALSE,2,Clara Klingenström,
Hetken ikuinen,No Features,Pop,1Z1iUVnmfv6jdzInwWQFA2,FALSE,2,Vesterinen Yhtyeineen,
Aşk Beni Yendi,No Features,Pop,2GXAx2BzeCTF3vqHHHwc7t,FALSE,2,Oğuzhan Koç,
Najkrajšie Vianoce,No Features,Pop,6FNtYbye5zc3u15hex7H5V,FALSE,2,I.M.T. Smile,
Wyspy,No Features,Pop,73yOC8d4Igr8l9nSC7bF2S,FALSE,2,Young Leosia,
Amoreco,No Features,Pop,32qETd0e2eKMs2BiMocPc0,FALSE,2,Simone & Simaria,
J'ai embrassé un flic,No Features,Pop,1jwaMERgaBJs7iunwOOlq3,FALSE,2,Renaud,
The Greatest,No Features,Pop,2OmbLtdHJn3u9haCQXODl6,FALSE,2,Six60,
夜行,No Features,Pop,1sPu1euMR0UlTMFFWHh4wB,FALSE,2,ヨルシカ,
Straumes,No Features,Pop,6UpxQteVwmzSG94sTuJXy4,FALSE,2,Instrumenti,
Neljä Vuodenaikaa,No Features,Pop,3coYPmuUrK9Yr6kqsMSr7H,FALSE,2,Petri Nygård,
You are so beautiful,No Features,Pop,2nJDePK69THatYkjkjQFE8,FALSE,2,Eddy Kim,
Kibbelingkraam,No Features,Pop,2V5kHFPcruQFGNa0ONSj4R,FALSE,2,Snelle,
Heinillä härkien kaukalon,No Features,Pop,56U732qD1DafefoI0BOMOf,FALSE,2,Juha Tapio,
Remember Forever,No Features,Pop,2m9K7KlDOQ0NXk9xBpkuoZ,FALSE,2,Red Velvet,
Sä tarviit paremman kuin mä,No Features,Pop,5QrDjXjNfBuOjMRfAMow0s,FALSE,2,Maija Vilkkumaa,
WALK ON WATER,No Features,Pop,1aTZnyEx4JAy1WQjWCWpwy,FALSE,2,G.E.M.,
69,No Features,Pop,1GqYZbICcRToTshZUSz2q9,FALSE,2,Emrah,
Love Grows (Where My Rosemary Goes),No Features,Pop,5Ts1DYOuouQLgzTaisxWYh,FALSE,2,Edison Lighthouse,
Pokerkongen,No Features,Pop,5uK9hY6exxZca5fewkj4PC,FALSE,2,Plumbo,
Fóbó,No Features,Pop,2aK5cYiJOE3DwKcprYjfjK,FALSE,2,Herra Hnetusmjör,
เสื้อตัวเล็ก (Chob Kub Khun),No Features,Pop,7jLdjsFuLefnYSkDYxfDu9,FALSE,2,Bell Warisara,
Pambiche de novia,No Features,Pop,5VQVsb0dlnGf7ZxYwjQ3CM,FALSE,2,Juan Luis Guerra 4.40,
Coração Apertado (Ao Vivo),No Features,Pop,28AAC6FCj5mjnZP1gKbAB9,FALSE,2,Thaeme & Thiago,
Rhythm Inside,No Features,Pop,4LEMJknfFNWNpiqL8VGVsG,FALSE,2,Calum Scott,
Rosen Zum Plafond (Besser Wenn Du Gehst),No Features,Pop,2hSwazsqzIL3ONgxo3ajgj,FALSE,2,Bilderbuch,
Faija Käyttää Napapaitaa,No Features,Pop,4xVQYvQz9l0v8YavRiipFN,FALSE,2,Vesterinen Yhtyeineen,
BELLA STORIA,No Features,Pop,0824Kyozhv4yBbM86aBFCG,FALSE,2,Fedez,
El Yeyo,No Features,Pop,004q4eDxR33ci4f8m4flwl,FALSE,2,Vicente Garcia,
Rumit,No Features,Pop,09feBGdHhXOECluqKwOoXL,FALSE,2,Langit Sore,
Mitt hjärta bara sviker mig,No Features,Pop,2YLwBWEAGltK5r0XBp1G7k,FALSE,2,Newkid,
ADN,No Features,Pop,1GqKiz6VxOBoMS1Ko6wYvW,FALSE,2,J Mena,
Maestro,No Features,Pop,3B37NgsOWodgAs4zu2Cdzo,FALSE,2,Lartiste,
Company,No Features,Pop,09mhA1SJjMHniZPF4Hcihn,FALSE,2,Justin Bieber,
Fakin Rockstarr,No Features,Pop,5UOfPB1c8Q5Q1yN1fXuhvW,FALSE,2,Vesta,
My Kind Of Love,No Features,Pop,4peOU5pRQ3wpjofMSXGShR,FALSE,2,Emeli Sandé,
París,No Features,Pop,2fCfMxHh5yRRvEAeVlv2xg,FALSE,2,Álvaro De Luna,
Before You,No Features,Pop,523f4oSjrZx83XDtRLnsIw,FALSE,2,Benson Boone,
遇到,No Features,Pop,2XTK3wd2kNpQEwTBboIQaq,FALSE,2,方雅賢,
Zero stare sereno,No Features,Pop,5MCOAQ3gNReN6bZqrg4ZV6,FALSE,2,Thegiornalisti,
כל מה שרציתי להיות,No Features,Pop,4o4gtXRGeTLDdeuqfCQlxJ,FALSE,2,Ran Danker,
איזבל,No Features,Pop,0kdxGzmpNNT8ST0MXuDvAs,FALSE,2,Omer Adam,
Sulit,No Features,Pop,67XrooSCHpPxHN81XXyLDU,FALSE,2,Aman Aziz,
Una voglia assurda,No Features,Pop,0jaYrOJVG8KcDh9qrU2TU8,FALSE,2,J-Ax,
MAMI,No Features,Pop,5gHS65mkcZp3tpFQDZPZVZ,FALSE,2,Cherrie,
Fe Einy,No Features,Pop,2TyixRw1j8Ojuh29akRROH,FALSE,2,Mohammed Saeed,
Truly,No Features,Pop,0VczovvOr8bGZYluYpeFKL,FALSE,2,宋楚琳,
Olay,No Features,Pop,4ZW46Kgf0SK3pOzBQDY5cM,FALSE,2,Ayse Hatun Onal,
Cuidado Que Eu Te Supero,No Features,Pop,5J4tK2FbXQEeC0AsfFgwpz,FALSE,2,Yasmin Santos,
Kuss an Dich,No Features,Pop,6svaq5AkKvC5zRwUZFRF1B,FALSE,2,He/Ro,
LOVE,No Features,Pop,48AGUAbQ4itLXYEDAr2UZC,FALSE,2,Jhené Aiko,
Profil,No Features,Pop,3RuQxHwA6EEtzLEM9BZ8HM,FALSE,2,De Vet Du,
İlle De Aşk,No Features,Pop,4LqkLui8mbwLHCXKtT85Gj,FALSE,2,Mustafa Ceceli,
I Can´t Go On,No Features,Pop,57Y51hxqMn2j3dosW75R6n,FALSE,2,Robin Bengtsson,
Skylines,No Features,Pop,0HOHNTdzHuyCjkyWiCC1AE,FALSE,2,Glades,
Silence,No Features,Pop,11CWrXNdeSaWRyMDAIv9RE,FALSE,2,Max Barskih,
Złoto,No Features,Pop,5KmyYPBRBRSl3CNzfYnIyn,FALSE,2,Mrozu,
Dime Cosas Lindas,No Features,Pop,335SGs7Q58sUqkbgqF5Z3J,FALSE,2,Dame 5,
Hjem Til En Anden,No Features,Pop,618Bq4EN8E5JqXfk9DLnNl,FALSE,2,Hjalmer,
Verdadeiro,No Features,Pop,2QRJvkNgTP2oX5X43QCUl3,FALSE,2,Diogo Piçarra,
High,No Features,Pop,6yifEZyA5xGbQmmrmQ63Nb,FALSE,2,Alyssa Reid,
Si Te La Encuentras Por Ahí,No Features,Pop,2vsoD8S1OyrWSVIA43hjaU,FALSE,2,Feid,
First Time,No Features,Pop,6UL3gBsiP4vb8Yyc9nKKAf,FALSE,2,Twice,
Mind Made Up,No Features,Pop,5wrDrajYZSJqta7rJBvcJV,FALSE,2,Wulf,
GHOST TOWN,No Features,Pop,135Lf4Q0CzlMNfOxbEUsLH,FALSE,2,Benson Boone,
Geros Žiemos,No Features,Pop,0TkaZxq2543lDv90V9rPSA,FALSE,2,Marijonas Mikutavičius,
Jos mä oon oikee (Vain elämää kausi 4),No Features,Pop,1ZdVIELNNTAjhDwomTGxfI,FALSE,2,Virve Rosti,
君と羊と青,No Features,Pop,17A3UTMUWzCRn7I42exBhF,FALSE,2,Radwimps,
Admitelo,No Features,Pop,6rne1AwC9HynLdT4iT2xmW,FALSE,2,Mano Arriba,
The Party Song,No Features,Pop,3YG6hGI0I4DGLSRzZih9Po,FALSE,2,Vu Cat Tuong,
少女的祈禱,No Features,Pop,2rFFJqPjLbdcJFbBayR2pM,FALSE,2,Miriam Yeung,
Fugarnos,No Features,Pop,3NNBzFAVJlBadxy6JvU7pV,FALSE,2,Migrantes,
Suomalainen tarina - Vain elämää kausi 11,No Features,Pop,7I5tuXU61D8PB9RGODE8YT,FALSE,2,Arja Koriseva,
Gabrielle,No Features,Pop,61gLV3cGCPbHoe99bPPCkR,FALSE,2,Johnny Hallyday,
Undercover - Edit,No Features,Pop,5GxTUkzTyPEoAAPA5M4Jyx,FALSE,2,Susanne Sundfør,
Midsommarnatt,No Features,Pop,5LAnTrLaN2SzUfWOglKPIy,FALSE,2,Eddie Meduza,
Mediterranea,No Features,Pop,47xPl1gvgdx4Z9dNUuloPg,FALSE,2,Irama,
Diamonds,No Features,Pop,1hJIbOjWpid6LtnozHmzRS,FALSE,2,Sam Smith,
Rapidito,No Features,Pop,4VA8RiUCoXtTDswsldRjtW,FALSE,2,Bulin 47,
SEKRET,No Features,Pop,0zC65JcBBk4GYAjL2tHKXa,FALSE,2,Ronela Hajati,
LØBER LÆNGDEN,No Features,Pop,45090Qcz5EA6vsWraTEM0p,FALSE,2,Amal,
Som Om,No Features,Pop,6vJ2wdESTASuCcO7Wax5rc,FALSE,2,Citybois,
สายตาหลอกกันไม่ได้ (Eyes don't lie),No Features,Pop,4CTgPJbgNQ031q8HzhTtq2,FALSE,2,Ink Waruntorn,
Alt Blir Bra,No Features,Pop,307r3QFjBrylICVrFQJ0y7,FALSE,2,Freddy Kalas,
Катана,No Features,Pop,5FyrgqwAG8aKhhScNOpsmC,FALSE,2,"[""Ramil""]",
Ain't Nobody (Loves Me Better) - Acoustic,No Features,Pop,0JFRAcNxIayvSVmp3ohsix,FALSE,2,Jasmine Thompson,
"Parādiesi Tu, Saulīte",No Features,Pop,3UcCUsjNJKe9FLL1A3pgeU,FALSE,2,Raxtu Raxti,
Akhiyaan,No Features,Pop,2l3dFxtoSMgMQVyRIUHjpz,FALSE,2,Mitraz,
Mamma sa,No Features,Pop,5s3kEIMzzFcowY4BCsK6gk,FALSE,2,Jonas Benyoub,
Solaris,No Features,Pop,60C3wazrAjU7958isjQLrH,FALSE,2,Leiva,
925,No Features,Pop,7GDlo8IkNwMQ7tB3qoYA1I,FALSE,2,Ardhito Pramono,
Only You,No Features,Pop,1hCowBAyytVNFhdZeQWU9M,FALSE,2,Selena Gomez,
Täna,No Features,Pop,1OUuj6qXlyRsAZoH0eDVeM,FALSE,2,Arop,
Sedated,No Features,Pop,4Xrtl98qENQCWO5LDYv34e,FALSE,2,Hozier,
NASA,No Features,Pop,4SPu0Ql902hTVXkBoNIYtq,FALSE,2,Ariana Grande,
Tamam mıyız,No Features,Pop,3gqjolwFs1uYaROH9J48kM,FALSE,2,Sıla,
Marijuana,No Features,Pop,1C9DajYq19423BwN85bNf0,FALSE,2,Shamoon Ismail,
Que Locura Fue Enamorarme de Ti,No Features,Pop,1wbUzKEYirlGoH5vkuaiN3,FALSE,2,Kevo Dj,
Bitmezse Kış,No Features,Pop,5L6b5hwptQj0bOtx2CfmFp,FALSE,2,Fikri Karayel,
Puozze Passà' Nu Guaio - Remastered 2014,No Features,Pop,0DRspVJsfwYDCBCXcHJs5e,FALSE,2,Pino Daniele,
+5 STAR+,No Features,Pop,0RB0E9wj4DjaFDOYPEMeps,FALSE,2,Cl,
Ebola (La La),No Features,Pop,4kgYqeMm96Lps4IBfzy4Wn,FALSE,2,Rucka Rucka Ali,
Coração Exigente,No Features,Pop,7705X7cK1dVGbn86TiQz12,FALSE,2,George Henrique & Rodrigo,
Yalancı,No Features,Pop,5bmRxKsHXgoQvl4MYlUJTr,FALSE,2,Edis,
יחפים,No Features,Pop,1lHlKCdVZ4CGbbkTuG6LfT,FALSE,2,Jasmin Moallem,
For Mig,No Features,Pop,5G3mtvKZE3rGadk4x1q6h5,FALSE,2,Isaac Kasule,
Ciao Baby,No Features,Pop,5L4wkEs9zcqdbTr08e50nz,FALSE,2,Wanda,
Skytsengel,No Features,Pop,4czirgM0wz5dRSYux22tOA,FALSE,2,Nik & Jay,
Peek-A-Boo,No Features,Pop,42tFTth2jcF7iSo0RBjfJF,FALSE,2,Red Velvet,
Up!,No Features,Pop,6P2IZsIyNVeOl712sFg4lc,FALSE,2,Kep1Er,
Focus,No Features,Pop,3IyeQMpMEqNcEvFQGJ2eps,FALSE,2,Ariana Grande,
Vielä Tääl,No Features,Pop,3UMhKs66yCadHVeo670eM2,FALSE,2,Dilemma,
Lotus Inn,No Features,Pop,1fXmDeiCb3ABt5CzkMxp4u,FALSE,2,"[""Why Dont We""]",
Выход в город,No Features,Pop,6fZ01hltGGbUUGmnJm1CeK,FALSE,2,Noize Mc,
DESDE QUE TE FUISTE,No Features,Pop,1C3kTwvBsskFSdL95gXHej,FALSE,2,Kavvo,
Yalan,No Features,Pop,1qCjcG3qbzUxdA0wt1Zvea,FALSE,2,Edis,
Portaat,No Features,Pop,06nAE2Q9HGffG2LzR5tCmk,FALSE,2,Pete Parkkonen,
Vapaa,No Features,Pop,34uBjOWrA946nDcxUIFjLU,FALSE,2,Keko Salata,
Danmark,No Features,Pop,3rH9RyyNA07aCTlxjpNkOk,FALSE,2,Shu-Bi-Dua,
Cancer,No Features,Pop,0GgN4MhR5GKn5IcKN0e0rG,FALSE,2,My Chemical Romance,
Cheguei,No Features,Pop,6cbZb9mVAc5s8HtwklLoI0,FALSE,2,Ludmilla,
Like It,No Features,Pop,5cKKhLrACXi9bVMxrMki75,FALSE,2,Lasse Skriver,
Amiga Linda,No Features,Pop,11iB0tgmTc9smIam2IfIic,FALSE,2,João Bosco & Vinicius,
Scared of Happy,No Features,Pop,2LNDflccYzJaardeFvyntT,FALSE,2,Fifth Harmony,
Cœur noir,No Features,Pop,2SYYB9pwxbYJducVc2xGWD,FALSE,2,Eva,
Taline,No Features,Pop,0tfrAZsEOELEAcjCs46TJ5,FALSE,2,Draganov,
Worth The Risk,No Features,Pop,7emllhbuaBXiFnal8ZOSft,FALSE,2,Den Bb,
Seni Rastgele Sevmedim,No Features,Pop,5uSbSk6rQjOISbWdVNQ0Iw,FALSE,2,Zakkum,
LOVISA,No Features,Pop,5nvcuQM5GFY4tmaZPVMHWM,FALSE,2,Felix Sandman,
Vai Dar Pt,No Features,Pop,5yraOKvNuFWP4waSl6ey8Q,FALSE,2,Leo Santana,
Thabba Ku Zulfan,No Features,Pop,0C8yInugFWkRHZiX0BxXex,FALSE,2,Arjan Dhillon,
Alles Delen,No Features,Pop,4613Yq0p8BHSr1qKK12dEq,FALSE,2,Equalz,
Parquet,No Features,Pop,04his9MTg93PGW7AZD5Typ,FALSE,2,Coez,
Comunque,No Features,Pop,6pQ3IflsYvsruI3oz2Xr5D,FALSE,2,Carl Brave,
It´s Christmas,No Features,Pop,1N5QWchFtWyksichHzBIGN,FALSE,2,Björn Skifs,
Salsa Pa' tu Lechon,No Features,Pop,0OjcoCQJIUTf092NrRKNOf,FALSE,2,Johnny Ventura,
Naked Wire,No Features,Pop,5sFwnVasc8RuDlatiNHOXN,FALSE,2,Simi,
Danser best for meg selv,No Features,Pop,73ZhKuW0ZLhnHyzK1seR1h,FALSE,2,Adrian Sellevoll,
JNQF,No Features,Pop,3cnygsmi2WSV7u0nvpouDi,FALSE,2,D.A.M.A,
Borderline,No Features,Pop,164QjgWOxnSZYHQghRKeC0,FALSE,2,Tove Lo,
Fences,No Features,Pop,69haQ9DNmTtg7zEI20U16V,FALSE,2,Runtown,
Please Come Home For Christmas,No Features,Pop,6PMhkA8o1fsn3fLCYuFp9r,FALSE,2,Adam Lambert,
Kiitos - Vain elämää kausi 11,No Features,Pop,7mg7oTsMKuzuTvC0qgtocO,FALSE,2,Arja Koriseva,
Dreams Come True,No Features,Pop,6rVCUwfnuYTAsX4P9fIdIu,FALSE,2,Aespa,
Falling,No Features,Pop,2rRJrJEo19S2J82BDsQ3F7,FALSE,2,Trevor Daniel,
Gyere és táncolj,No Features,Pop,6jeM5LOnnReNAyswMWLkra,FALSE,2,Wellhello,
十年,No Features,Pop,25pWemriUQVrZ3yIiS2IBf,FALSE,2,Eason Chan,
Som sám,No Features,Pop,7v5Hw3vA8yijaxzyrjFpBZ,FALSE,2,Puerto,
kajakad,No Features,Pop,3Czkz3AyokbKjbAnnUP8ql,FALSE,2,Säm,
Det var då (Julens alla klockor),No Features,Pop,0Ht4RWk6Ch1xv94fDqZISY,FALSE,2,Martin Stenmarck,
Ni Una Más,No Features,Pop,7aogFQAg0TrYKwGHurgNPg,FALSE,2,Aitana,
เอ๊ด-โอเค,No Features,Pop,1iOCie7Pr0reKWfS6PkOMp,FALSE,2,Blue Shade,
Ennen oli hevosia,No Features,Pop,16uD050aDxk2rE59SNvJVX,FALSE,2,Pariisin Kevät,
Hee Joh Jip,No Features,Pop,5c5cD2VQJcc7VScwW6Ra4k,FALSE,2,Racoon,
Magia,No Features,Pop,1nM0L0TTuZSl1jGHSUznJo,FALSE,2,Josephine,
Genghis Khan,No Features,Pop,6MDijuuArPJv1vbp7K1x3f,FALSE,2,Miike Snow,
Ik Wil Jou - Live Uit Liefde Voor Muziek,No Features,Pop,2kB0hHP9PVFEGwkErmx0Ib,FALSE,2,André Hazes Jr.,
El Motivo Eres Tu,No Features,Pop,658qhCjRrRQ4lhVGhqPd7w,FALSE,2,Diego Ríos,
El Último No,No Features,Pop,3vI0xU761yZp8Lz4ZvIFpC,FALSE,2,Jessi Uribe,
Piove in discoteca,No Features,Pop,2sq8FbkawJuFrLjyi3l4LH,FALSE,2,Tommaso Paradiso,
Home / Dirty Paws,No Features,Pop,24rFwAcC6eqPvyMuPynVGH,FALSE,2,Gardiner Sisters,
El Perdón,No Features,Pop,1B4LCwzulbGXU3ghv2ZvCb,FALSE,2,Antonio José,
It’s Nice To Have A Friend,No Features,Pop,1SmiQ65iSAbPto6gPFlBYm,FALSE,2,Taylor Swift,
Бягам,No Features,Pop,4lpDYVunACsuerlCaINxdN,FALSE,2,Dara Ekimova,
Saara India,No Features,Pop,46GBoFCdFZZSjuGaZjZmGv,FALSE,2,Aastha Gill,
Mine Venner Er Sindssyge,No Features,Pop,2oFI0kojKYLHaAV0lffebi,FALSE,2,Malte Ebert,
Mira,No Features,Pop,3lV66ymv6hCcccdNeyMlUm,FALSE,2,Pnl,
CLAP CLAP,No Features,Pop,2b9qZ9JVxMD8DJJeSa35Gm,FALSE,2,Niziu,
No Man Is An Island,No Features,Pop,3cMIZs0Ae10CMCOQcZPW18,FALSE,2,Noëp,
Valguse käes,No Features,Pop,6FbKcM5wExidDtHzDE4YrO,FALSE,2,Säm,
朝陽,No Features,Pop,2N3c4wGis6MNjshZ8X6o4s,FALSE,2,Aimyon,
ANTI-HERO,No Features,Pop,13CQRPOa5Ss1Y4ISj13av1,FALSE,2,Sekai No Owari,
Mala,No Features,Pop,0ExowbXGZ3YJHGEbT0CpJd,FALSE,2,Agus Padilla,
Rusketusraidat,No Features,Pop,1CWByPTazwEnqfeC9FfdxA,FALSE,2,Pmmp,
Pretender,No Features,Pop,3SuSRjCq4NADOffuT4xiTL,FALSE,2,Leon Somov & Jazzu,
Stokrát Chválím Čas,No Features,Pop,47ZrqKLByvQbkVgQEZiN1e,FALSE,2,Karel Gott,
Ik Kan Niet Alleen Zijn,No Features,Pop,4hO5QUFToQrPyiTJg2tmAd,FALSE,2,Tino Martin,
Charlie,No Features,Pop,6SPOM20nWbQSBvTwzgIzqg,FALSE,2,Mallrat,
在意這件事,No Features,Pop,4KAjsAnB9z0rHpnMJeVZ44,FALSE,2,Lala Hsu,
Angazhimenti,No Features,Pop,5K5NYKoRg3fJCqXt5Bb3gZ,FALSE,2,Emrah,
One More Time,No Features,Pop,3dsHN7RHtXudem4nv1tB6R,FALSE,2,Craig David,
YOU,No Features,Pop,4ltm2K6XOflTWwWRtOulMo,FALSE,2,Hins Cheung,
ICY,No Features,Pop,7zFBtYAVURF3bUVqEQ6UUu,FALSE,2,Itzy,
Wild Eyes,No Features,Pop,4vIG4sQoZmtS7yxDxUBOYC,FALSE,2,Kate Ryan,
Oceaan,No Features,Pop,7GWU6dQFjYF5YpsAUwZfGq,FALSE,2,Racoon,
Лош или добър,No Features,Pop,2CLzpljGsOPW7GyWyPRRP9,FALSE,2,Krisko,
Run For Your Life,No Features,Pop,5VAMi3EO0cgBsBuq9Beh6Z,FALSE,2,Tiffany Young,
That's My Girl,No Features,Pop,2ACOWPLUe4A4KuQ5ioD2od,FALSE,2,Fifth Harmony,
Que Vas a Hacer,No Features,Pop,1Rtfhx5c4CgaUZuncg2Oal,FALSE,2,18 Kilates,
Peace,No Features,Pop,5Van8Q4OrlctGmlVdrjXHl,FALSE,2,Sjava,
Детство,No Features,Pop,381kyofsIJKajRfX9iKLs8,FALSE,2,Rauf & Faik,
Maus Bocados,No Features,Pop,1Tditr5KyzStSK3GiO6Xlj,FALSE,2,Cristiano Araújo,
Indie Rock (Vogue) UA,No Features,Pop,60l8TL0ltb0aZvYTx7yGjy,FALSE,2,Loboda,
Hopelessly Hopeless,No Features,Pop,6Kvo2pdl5JPTvYKgaq5lYm,FALSE,2,Emma Steinbakken,
Too Good At Goodbyes,No Features,Pop,1mXVgsBdtIVeCLJnSnmtdV,FALSE,2,Sam Smith,
2:30,No Features,Pop,6upXA8xqJ5heoVw4nd5Zvs,FALSE,2,Asake,
Teil dieser Band,No Features,Pop,73VyQVMNGbCM7RAAsWSrnM,FALSE,2,Kraftklub,
Stranger To Love,No Features,Pop,1PrifAq8c7ONm9oB6XIgSS,FALSE,2,Charles Perry,
React,No Features,Pop,0GWYApQBwErVPkyXYCTJjI,FALSE,2,The Pussycat Dolls,
Falsas Promesas,No Features,Pop,513isTjisjtkD3jxifNbTo,FALSE,2,Menor Menor,
Grace,No Features,Pop,0pEkK8MqbmGSX7fT8WLMbR,FALSE,2,Lewis Capaldi,
Animals - Radio Edit,No Features,Pop,74nqn7LpgsIHr0DLhRytn7,FALSE,2,Nabiha,
Many Things,No Features,Pop,6VbEo7jGm9p9aMHYtzvdHc,FALSE,2,Bella Shmurda,
Marimba,No Features,Pop,1dIl2Rvu69vGVx16sTQZNJ,FALSE,2,Gimario,
Santé,No Features,Pop,0Ykbr3QGOHAYmuX5BIk1ig,FALSE,2,壞特 ?Te,
พะจัน,No Features,Pop,63b22ti1AAmGyAR1OpqUmi,FALSE,2,Qler,
Mag Ik Daar Even Stil Bij Staan,No Features,Pop,3BNKqoRnHFyyfktrNpJgwW,FALSE,2,Suzan & Freek,
404,No Features,Pop,0uCskQ9wUuLw72hcG7DFcZ,FALSE,2,Error,
Báilame,No Features,Pop,7lRsNbdOGykkMAgsqs4R1C,FALSE,2,Nacho,
