name,featured_artist,Track Genre,track_id,explicit,duration_in_days,artists
Better Not (feat. Wafia),Wafia,Pop,447yWcDPg1ddgcHBLGpJC0,FALSE,3,Louis The Child
七年 (feat.方力申),Stephy Tang,Pop,7FWCm8MKF4mlK60ci8FrdE,FALSE,3,Alex Fong
Las Locuras Mías,Joey Montana,Pop,78OElpvKKwUnCEoVVtqth5,FALSE,3,Omar Chaparro
Như Giấc Chiêm Bao,Lệ Quyên,Pop,2dKJ58ulM3MN7FxmGRscE8,FALSE,3,Tuấn Hưng
Piededzini Mann,Horens Stalbe,Pop,0q3QoeqUKLIiHz7d43nvGb,FALSE,3,Singapūras Satīns
Gel Desem De Gelme,ARAS İdol,Pop,1NzofgUWZYU9JCWgIRVQ3d,FALSE,3,Melek Mosso
All in You (feat. Anna Kova),Anna Kova,Pop,0mko5sZQMfALeG2bzpWZRy,FALSE,3,Synapson
Não Esperes Por Mim,New Max,Pop,4OEDetmxQOWIakVUGtWhTm,FALSE,3,Carlão
Шесто чувство,SkandaU,Pop,5Y70ckLs3b4NrJ33DKbz8Z,FALSE,3,Venzy
Riks Raks Poks,Elias Gould,Pop,6wyzAkfz9XVZkV9eZCqLJb,FALSE,3,Gasellit
Train Song,Karsh Kale,Pop,6SQDhaDMwLeRGHfyLb00d4,FALSE,3,Midival Punditz
Boys,Astrid S,Pop,1MOywyyROQsbpOKn0eSrAG,FALSE,3,Lars Vaular
Planeetat,Ida Paul,Pop,5T0V37aEWjTmR1EKDVrCT1,FALSE,3,Ida Paul & Kalle Lindroth
ดวงตะวัน,Vin Siriwong,Pop,15HFzUQVPTp1bNO94XqfKb,FALSE,3,Scrubb
Glitterball,Ella Henderson,Pop,63uVYBr0NJxRjsZSAyELbi,FALSE,3,Sigma
全放空 (feat. 鼓鼓 呂思緯),GBOYSWAG,Pop,5zrULwyeQ7fQEcbXBiG3MG,FALSE,3,Boon Hui Lu
Mi Vuelo,Andrés Cepeda,Pop,2FhJ1jNfLFY3sEmrEBgH1q,FALSE,3,Fonseca
Chưa Từng Vì Nhau,Vũ Phụng Tiên,Pop,7u0Rlbd5CVJhiUHMipovPH,FALSE,3,Karik
"Tule lähemmäs Beibi 2018 (feat. Jenni Vartiainen, Vesala & SANNI)",Jenni Vartiainen,Pop,2uH6hlfi6k8ZUU78bYm9D4,FALSE,3,Kaija Koo
Hermesetas,Saimaa,Pop,1c0GNk6JxPbO9MU7F6fGxL,FALSE,3,Pyhimys
Thưởng Thức Nỗi Buồn,1989s Entertainment,Pop,0eXnDFk1jbNXFAWV1MWt2n,FALSE,3,Tien Cookie
Undercover,Voli,Pop,3gx9sGz4yWczhfvt8i0MCK,FALSE,3,Broiler
Theme of Dilwale - DJ Chetas Mix,Arijit Singh,Pop,19ek2TMXTpXhjn7xkdNAAJ,FALSE,3,Pritam
In the Night,Teza Sumendra,Pop,1rdH5fBweoMY9TxYjlGh3c,FALSE,3,Saxx In The City
Can We Pretend (feat. Cash Cash),Cash Cash,Pop,7GfKD5B7fVAzUgDvqAIbSL,FALSE,3,P!Nk
Das Lied,Bela B.,Pop,2atQ4xja44Dk3Q7qCyYas1,FALSE,3,Sdp
Main Jis Din Bhulaa Du,Jubin Nautiyal,Pop,6X3FjTFOKsj7FQk2rd0gPv,FALSE,3,Rochak Kohli
Rewrite The Stars (with James Arthur & Anne-Marie),Anne-Marie,Pop,6mQLN3zRtAp6ovjusyYKrV,FALSE,3,James Arthur
Sálvame,Anahí,Pop,3hbTkJ0yFzHbawnKyhvTQj,FALSE,3,Rbd
Finders Keepers - Remix,Kojo Funds,Pop,4QBoLRdwAL6jCh1G8WDuWt,FALSE,3,Mabel
My Heart Is Open,Gwen Stefani,Pop,7uktdTnp1Tayqso665JPzV,FALSE,3,Maroon 5
Ibiza,Gilli,Pop,2GajeoOS17ifAmYX8xxPZw,FALSE,3,Benny Jamz
Alle Vores Helte,Pede B,Pop,7kRO3DGSGQvgv2yU0cjkKq,FALSE,3,Ankerstjerne
Halaman Asmara,Awie,Pop,1Zyw2JF0WgXGCM0Op1LBdy,FALSE,3,Ziana Zain
Ninnele,Shreya Ghoshal,Pop,7uo3wgB8We99kdcJpKDiq9,FALSE,3,Anurag Kulkarni
Che Ne Sanno I 2000 (feat. Danti),Danti,Pop,4KxShgbINUXGOEzHORBvYA,FALSE,3,Gabry Ponte
Tetris (feat. Carl Brave) - prod. thasup,Carl Brave,Pop,1NobdW6Kmdyi5CC627CduR,FALSE,3,Mara Sattei
流浪狗,Jam Hsiao,Pop,1lbOUQsNLSzQWD5D9hBzaf,FALSE,3,Namewee
מה נשאר לי ממך,Aviv Geffen,Pop,5x56Pans9lNAvtIfXRjId0,FALSE,3,Anna Zak
ואם תבואי אליי - Special Version,TripL,Pop,2vLYldoya1lTpAafdTU2xg,FALSE,3,Idan Raichel
Kuka Antais Pukille?,Spekti,Pop,7zyofXGhXgaqT8fhvLufdf,FALSE,3,Teflon Brothers
Blecaute (feat. Anitta & Nile Rodgers),Anitta,Pop,1KZn1cwpJz4PwubwM13okA,FALSE,3,Jota Quest
Keinutaan (feat. VilleGalle),VilleGalle,Pop,6ijTh5qyl1328PnCe4IKsT,FALSE,3,Antti Tuisku
Entre otros cien (feat. Julia Medina),Julia Medina,Pop,7dBvQJRZ0OrS6YMluEWUsr,FALSE,3,Marta Soto
Тежки нощи,SIMONA,Pop,18U2B7mwPl4HHqOtVVPrxM,FALSE,3,Adam
Yanımda Kal,Gökhan Türkmen,Pop,4ZNSWkJBsaexlHG0tYvCkT,FALSE,3,Harun Kolçak
Asimbonanga (Mandela),Savuka,Pop,25u53mEJMoUkHcBWYavOVT,FALSE,3,Johnny Clegg
קרטאש,Dudu Tassa,Pop,4CNAklW33uFIikgU4XQUqg,FALSE,3,Berry Sakharof
Alice (feat. Luciano Ligabue),Luciano Ligabue,Pop,57YNhwF9BIbY2ReJqmVVwR,FALSE,3,Francesco De Gregori
Não Faço Questão,Gabriel O Pensador,Pop,46gIlw4ouYiVtU1thwCzcB,FALSE,3,D.A.M.A
Ósvarað símtal,Króli,Pop,4zdl6JkMedYnoH9xROuh5X,FALSE,3,Jóipé
"Hyi (feat. Mäkki, VilleGalle, Tippa-T, Kube, Ruma & Nick-E Maggz) - Remix",Mäkki,Pop,3yTjsEeEZHfJ8YZV49ulO5,FALSE,3,Adi L Hasla
Te Quise Olvidar,Alejandro Fernández,Pop,2WJ87LsFhX1RXSlU4BqTFb,FALSE,3,Juan Gabriel
Power (feat. Stormzy),Stormzy,Pop,4BJ5T8ZZZ3UrPG7k0OVQrp,FALSE,3,Little Mix
Vinnare (feat. Cherrie & Imenella),ISON,Pop,49F4MWB9B5DIIDogTfv3f4,FALSE,3,Ison & Fille
Mis Deseos / Feliz Navidad (with Thalia),Thalia,Pop,0kmrXYtFI8cgxsShrJpThx,FALSE,3,Michael Bublé
Mechelininkatu,SANÉ,Pop,3rizd4OSi531dCY6YiwhjW,FALSE,3,Tuomas Kauhanen
Perdoname,DyCy,Pop,2XJVtd0yauv8LmbQ3x7jkH,FALSE,3,Deorro
Can't Hold Us (feat. Ray Dalton),Ray Dalton,Pop,3BE0getU08uXas8ZjULABA,FALSE,3,Macklemore & Ryan Lewis
Bad Things - With Camila Cabello,Camila Cabello,Pop,56cswAa9WdFBsjsTyPBAKA,FALSE,3,Machine Gun Kelly
Magical,Raaban,Pop,43lwHSTEexXRVVeXZtAtfi,FALSE,3,Tungevaag
We'll Be Coming Back (feat. Example),Example,Pop,7B1Dl3tXqySkB8OPEwVvSu,FALSE,3,Calvin Harris
Suomineidot,Erika Vikman,Pop,0LL2ibNfrrbsM0LOhy3WQ5,FALSE,3,Petri Nygård
Småstadsprat,Lars Winnerbäck,Pop,2hqycTvN1LuEOaiHvTjMBf,FALSE,3,Per Gessle
Vorrei ma non posto,Fedez,Pop,3RokoLDR9CAiaXZX9dtJe0,FALSE,3,J-Ax
Tirkedi Et Ze,Dana Ivgy,Pop,3wJxCYawcegx34TeANUUL2,FALSE,3,Daniela Spector
Alaska,Grupo Firme,Pop,7xsew7zvk3Y5XctO2W6MnO,FALSE,3,Camilo
溫柔 #MaydayBlue20th - feat.孫燕姿,Stefanie Sun,Pop,40fcXSuSb80MekMZM1ei2J,FALSE,3,Mayday
Amor A Primera Vista,Belinda,Pop,1E7RHPXA9sZ30qfms18J7J,FALSE,3,Los Ángeles Azules
Mahragan Ana Alby Dab,Hamo Bika,Pop,0kKMVXyA5NVOzx7SKHyWIt,FALSE,3,Hassan Shakosh
Yeh Dooriyan,Mohit Chauhan,Pop,6L4QbsQrP9ZiZdz9SfOSGV,FALSE,3,Pritam
Millonario,Elvis Martinez,Pop,0pB0CN0dxKKmZghn4gpLhj,FALSE,3,Romeo Santos
藍色眼睛,Mixer,Pop,78ybX9cFHxnax7HvxPRUBq,FALSE,3,Rachel Liang
The Jawaani Song,Vishal Dadlani,Pop,3IzQc4KEAFd8lIc90X7FZr,FALSE,3,Vishal-Shekhar
อย่าเพิ่งใจร้าย,URBOYTJ,Pop,5S2aCEv3wt0bukp7nmhw52,FALSE,3,The Mousses
"Itni Si Baat Hain (From ""Azhar"")",Antara Mitra,Pop,4OEBP1iwGmLtcM8UKRLm80,FALSE,3,Arijit Singh
"被雨傷透 - 幾米音樂劇「向左走,向右走」歌曲",Waa Wei,Pop,5DzWobny6yP1EzeO9KbqER,FALSE,3,Dawen Wang
İçimden Gelmiyor,Bengü,Pop,7un00KtMiTADv6ZA3CBFAd,FALSE,3,Bilal Sonses
Tanz aus der Reihe!,Weekend,Pop,3DB60PbfXFbnKbL8h9Ihrp,FALSE,3,Sdp
Ven Aquí,Ahmed Chawki,Pop,0NcW20zJ9rcKLhcuaOeTFA,FALSE,3,Aymane Serhani
you were good to me (bonus track),Chelsea Cutler,Pop,0JnSoyZMTYZLWFVdVT1JFZ,FALSE,3,Jeremy Zucker
Closer,Dilpreet Dhillon,Pop,6QokRHAKP1SZ36LVIoJYL8,FALSE,3,Mickey Singh
Báilame (feat. Shaggy & Alex Sensation),Shaggy,Pop,4KJKj5GS0bLzbbFZkdsIyE,FALSE,3,Yandel
ON (Feat. Sia),Sia,Pop,3IB5qOeMayvpOdHxYCL5tZ,FALSE,3,Bts
Walk with Me,壞特 ?te,Pop,2pG84XSLtymCDcF2NQzwBF,FALSE,3,Kimberley Chen
Party,Rauw Alejandro,Pop,4tYFy8ALRjIZvnvSLw5lxN,FALSE,3,Bad Bunny
Go Far (feat. Will Heard),Will Heard,Pop,1Nu9OS29egxlj4ksvjSnag,FALSE,3,Rudimental
תל אביב זה אני ואת,Jane Bordeaux,Pop,406GxF9gnDjRwsy5wqLpOh,FALSE,3,Amir Ve Ben
A Gólyában ma este,Szalai Anna,Pop,0z5x01vX5tl23vzj9Q5QtK,FALSE,3,Csaknekedkislány
Yol,Tolga Erzurumlu,Pop,5b06F0e1Z6hzFMcMrzcCzL,FALSE,3,Fikri Karayel
Not Letting Go (feat. Jess Glynne),Jess Glynne,Pop,01wuIn1TP5FCvYyqBTdsGC,FALSE,3,Tinie Tempah
Cambia el Paso,Rauw Alejandro,Pop,6w0hTf98ZNQm5GpfWeuoAk,FALSE,3,Jennifer Lopez
Perfect Symphony (Ed Sheeran & Andrea Bocelli),Andrea Bocelli,Pop,3zl7j5ua8mF4JDYuxrfo01,FALSE,3,Ed Sheeran
Attitudeproblem (P3 remix),Christine,Pop,26OfcIkRGrXFG3MeZq8vX8,FALSE,3,Bendik
Loppuun asti (Vain elämää kausi 13),Club For Five,Pop,553Q54pcJMbdk1Y5s4qYKr,FALSE,3,Pete Parkkonen
Drop the Game,Chet Faker,Pop,4KtrE35pTuqwNc22QP58RT,FALSE,3,Flume
Bandida,Abraham Mateo,Pop,4F8ULyadidhlEgA3fDYLa6,FALSE,3,Menor Menor
Into The Wild,阿雲嘎,Pop,0BFH5t8lxAhJJqohGRzNgt,FALSE,3,Tanya Chua
Sweet but Psycho - Morgan Page Dance Remix,Morgan Page,Pop,7nbVbGjifh0m2fhPYqcI1R,FALSE,3,Ava Max
Pernah Memiliki,Rossa,Pop,5Zq4ZnI5AXn42W7bTrN8fG,FALSE,3,D’Masiv
On The Floor,Pitbull,Pop,3C0nOe05EIt1390bVABLyN,FALSE,3,Jennifer Lopez
HEIMSKUR OG BREYSKUR (feat. Birnir),Birnir,Pop,2vzi4zXoztP0T0YCR7ga8V,FALSE,3,Auður
"Lambiyaan Si Judaiyaan (From ""Raabta"")",Shadab,Pop,5Jgv5IaPCgj1rldWSlw6m3,FALSE,3,Arijit Singh
Magic in the Air (feat. Ahmed Chawki),Chawki,Pop,3s6ltUrI93LBKU8taezsLn,FALSE,3,Magic System
Midnight (feat. Liam Payne),Liam Payne,Pop,4ZTTUAjJCd4NMZmIU7RB4c,FALSE,3,Alesso
Man In the Mirror (feat. 魏如萱),Waa Wei,Pop,3vVZh3xwJC798rv5z0eaBh,FALSE,3,頑童mj116
Just Dance,"""Colby ODonis""]",Pop,1dzQoRqT5ucxXVaAhTcT0J,FALSE,3,Lady Gaga
"Ten, Kur Tu",Monika LIU,Pop,3ldbDSy6RZpkDWSy0nwiYZ,FALSE,3,Jautì
Te Dejo en Libertad (feat. Maldita Nerea),Maldita Nerea,Pop,10OSIeaGobePyHtPf5TEwZ,FALSE,3,Ha*Ash
Solução,Matheus & Kauan,Pop,1vJhizGd0qtv4qXKzAm6Zr,FALSE,3,Um44K
I CAN'T STOP ME,Saweetie,Pop,1AVVv4FgNLxQlV64j7dfP1,FALSE,3,Sabrina Carpenter
Rockabye (feat. Sean Paul & Anne-Marie),Sean Paul,Pop,5knuzwU65gJK7IF5yJsuaW,FALSE,3,Clean Bandit
Einer dieser Steine,Mark Forster,Pop,4s13TWaHxXfOIakZ8ZFa8e,FALSE,3,Sido
สิ่งไม่มีชีวิต,feat. Stamp Apiwat,Pop,5FP4NOmE7WdvyPrbRjtv8R,FALSE,3,Potato
Hoch die Hände - Wochenende (#sotrue) [Hans Entertainment Vs. Finger & Kadel] - Radio Edit,Finger & Kadel,Pop,69yBMUARYmALdkiNbwTQbT,FALSE,3,Hans Entertainment
Muaziz Saarif,Faris Shafi,Pop,3tDoe3YGIltxR9zv5AkWqi,FALSE,3,Meesha Shafi
KOPLI LIINID,nublu,Pop,6SWmPd0Hcz2A5oSvn6Qv22,FALSE,3,Manna
"Jai Jai Shivshankar (From ""War"")",Benny Dayal,Pop,6lfSsCL894Qw15xbt7cSUy,FALSE,3,Vishal Dadlani
Noaata Beida,Abdelrahman Roshdy,Pop,67C8BmjnChmrO3cO09W6cz,FALSE,3,Cairokee
Light Me Up (feat. Lukas Meijer),Lukas Meijer,Pop,7kopFAa8tHmRUltuTPckdY,FALSE,3,Gromee
Zaalima,Harshdeep Kaur,Pop,4fgJe7zBjVXvs8HxtE21Y9,FALSE,3,Arijit Singh
Somebody’s Son (Ft Brandy),Brandy,Pop,3Z9B9GQ2fFx4IRCG8bbWys,FALSE,3,Tiwa Savage
Used To Love (with Dean Lewis),Dean Lewis,Pop,7pWK1kMgHy5lNNiIfuRbkP,FALSE,3,Martin Garrix
Ensay,Mohamed Ramadan,Pop,6azjD02gDO2ZarIZMs3eRk,FALSE,3,Saad Lamjarred
ブルーアンビエンス,asmi,Pop,1S1WSh4uCprvucg6Hx57Eh,FALSE,3,Mrs. Green Apple
Galaxy (feat. Kob The X Factor),Kob The X Factor,Pop,0yO5RrszdEpqXhDwyhP6nX,FALSE,3,D Gerrard
Belehalok,Blr,Pop,25LNXas6xYlijd3qTWCNJn,FALSE,3,Majka
Hetjan (feat. Herra Hnetusmjör),Herra Hnetusmjör,Pop,7GM3D2CyLuQ3QwsO7ZIee6,FALSE,3,Huginn
Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix,Anitta,Pop,4r2IrqOOdh3dPUKyvRHaSE,FALSE,3,Don Patricio
"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Robin Thicke,Pop,2S5LNtRVRPbXk01yRQ14sZ,FALSE,3,Flo Rida
Street Music (feat. Kwan) - Vain elämää kausi 13,Kwan,Pop,2qMpDSfFkD9GHjyLlpsSOp,FALSE,3,Jyrki 69
One Thing Right - PMP Remix,Kane Brown,Pop,5qMaTPF9U4y1NH36jqxkET,FALSE,3,Marshmello
Ne se otkazvat,Malkata,Pop,3tHQCaaMJ0TTTdNHcmSVpC,FALSE,3,Denis Teofikov
If Only,Paul Kim,Pop,6aULghOfvWw67SrLrpgCDG,FALSE,3,Joy
ぼくらのネットワーク,Yasutaka Nakata,Pop,7MIxSzF7aHMOp8uj2zZWX6,FALSE,3,Daoko
Titliaan Warga,Jaani,Pop,37TjLqLaiOX1QmcKPgb3TC,FALSE,3,Harrdy Sandhu
Desesperado (Voy A Tomar),Greeicy,Pop,4tvtsvgrIksr7iqzPeADXB,FALSE,3,Joey Montana
Bewafai,Rochak Kohli,Pop,4iluAn44ygE4P4LTtsmoZh,FALSE,3,Sachet Tandon
วินาทีที่เธอไป,KOB FLAT BOY,Pop,6BmABsa3td4KepnyCzPaoS,FALSE,3,Tony Phee
Promiscuous,Timbaland,Pop,2gam98EZKrF9XuOkU13ApN,FALSE,3,Nelly Furtado
Ne Vakar,Monika LIU,Pop,5KFgYsAZoJwuJ8qFfMpQaQ,FALSE,3,Sel
Thode Kam Ajnabi,Himani Kapoor,Pop,7cfflovZJGHtN6LRUFYRun,FALSE,3,Arijit Singh
在沒有你以後 (feat. 張智成),Z-Chen,Pop,4mDGkFRAqaYosoyWUI7QzM,FALSE,3,R-Chord
"Jhaanjar (From ""Honeymoon"")",Jaani,Pop,6UCOYYKgwCJpENkEFHjw50,FALSE,3,B Praak
すずめ,十明,Pop,3HCGX2gmPLu6ttkbYvPGTR,FALSE,3,Radwimps
Vrienden,André Hazes Jr.,Pop,0IxwxCj6BbwXkbjxpEBdvw,FALSE,3,Marco Borsato
Mamacita (feat. Benny Jamz),Benny Jamz,Pop,5OSH98PlarYwozcSR7lY19,FALSE,3,Kesi
Berbere Gang,Laila Chakir,Pop,61rLYt1PdVVa9R82UYEhhw,FALSE,3,Dj Hamida
Grounding,Delayde,Pop,5gslmolwQnfoS3o67UP03O,FALSE,3,Sjava
LOVE STORY,IU,Pop,4q9zQ8wm3J2O8fzrV18XwP,FALSE,3,Epik High
מדברים בשקט (מתוך חזרות למופע NEXT),Idan Raichel,Pop,6tldCcfbfXkLApFllqab7S,FALSE,3,Omer Adam
Dare You [Mix Cut] - Hardwell Concert Edit,Matthew Koma,Pop,3GNHC4hmpOpcFnVhtoHfhS,FALSE,3,Hardwell
想怎樣,Le Ji Chen,Pop,0lKysD4MgmPLvUOI9btzsl,FALSE,3,Robynn & Kendy
Sä hiffaat (feat. Keko Salata),Keko Salata,Pop,1chORRm3DI5IPnlsErBWa3,FALSE,3,Aurora
Kombo,Evelina,Pop,4SdM2w4M2vpgNukiF2tRtV,FALSE,3,Brädi
Se ei oo niin (feat. Pete Parkkonen),Pete Parkkonen,Pop,3zi7NzEYJ6lusvCasRy3qO,FALSE,3,Jvg
เกาะสวาทหาดสวรรค์,D Gerrard,Pop,193BjzeSedC42I3ydg1SyF,FALSE,3,Gavin D
Sanki,Hakan Altun,Pop,4IaTyEJhqQB1YCCXtTKPLr,FALSE,3,Bengü
"My Love (feat. Major Lazer, WizKid, Dua Lipa)",Major Lazer,Pop,7rfiXyFb5M9BqdkvKvVEiB,FALSE,3,Wale
"Ghalat Fehmi - From ""Superstar""",Zenab Fatimah Sultan,Pop,5mnvugwfFYnJm9zuyGkgqF,FALSE,3,Asim Azhar
Some Minds (feat. Andrew Wyatt),Andrew Wyatt,Pop,6kgc2yup9oyZJg7CzEw4ao,FALSE,3,Flume
Khushi Jab Bhi Teri,Jubin Nautiyal,Pop,0DqXA397QkcVjWq5Wa7DMt,FALSE,3,Rochak Kohli
Aku Dan Dirimu (feat. Ari Lasso),Ari Lasso,Pop,3boGp1c9CIHwwA0vktqlOP,FALSE,3,Bunga Citra Lestari
Drogi proste,Julia Pietrucha,Pop,5j9EQEQE15pE4Ts2V3pvV1,FALSE,3,Kwiat Jabłoni
Ghosting (Prod. CODE KUNST),meenoi,Pop,6r1Jwbd0UwCpuLzPG4y9Ub,FALSE,3,Woo
太陽雨,郁心,Pop,2A0vCSTeOryiLsbuWDwX7G,FALSE,3,理想混蛋
Mi Niña - Remix,Myke Towers,Pop,43PXER25C9JkExLBd5dObG,FALSE,3,Wisin
OHAYO MY NIGHT,PATEKO,Pop,4iJprGt1rt5iy0sxXXaRWn,FALSE,3,D-Hack
"ex's hate me, Pt. 2",B Ray,Pop,0Rx4GFPy8ISxPhRwkjl64b,FALSE,3,Amee
Lifestyle,Gilli,Pop,1Ar2Nzf6E8usXhfARPEtdd,FALSE,3,Benny Jamz
Kesä yössä,STIG,Pop,5mQDcmhVStcWm14P7bqQLU,FALSE,3,Brädi
Singuri,Nane,Pop,59DY4aBghJybpMQQScchP9,FALSE,3,Irina Rimes
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Ne-Yo,Pop,4QNpBfC0zvjKqPJcyqBy9W,FALSE,3,Pitbull
Pidä paikkaa,Katri Ylander,Pop,1iaFMOuLECHETPYqbROdxW,FALSE,3,Ideaali & Jay Who?
Längesen (feat. Veronica Maggio) - Kyaal Remix,Veronica Maggio,Pop,6x5RzkzGxbLnpXw3ySyJOx,FALSE,3,Petter
一加一,Gin Lee,Pop,2MJxOugrR2kqEk1Z7YgYve,FALSE,3,Aga
Sama hvernig (feat. Floni),Floni,Pop,6NrqgQf5jxVvJCeGejiaWG,FALSE,3,Joey Christ
Up (feat. Demi Lovato),Demi Lovato,Pop,3Nbcx1svCSzmyYG2I81YCZ,FALSE,3,Olly Murs
Tere Do Naina (feat. Ankit Tiwari),Ankit Tiwari,Pop,3OL4Bb1hYMLGWTaa0NFX3A,FALSE,3,Gourov-Roshin
Khairiyat,Arijit Singh,Pop,5O932cZmzOZGOGZz9RHx20,FALSE,3,Pritam
釘子花,潘信維,Pop,5yntJb5HtBbLv7aflj3gGI,FALSE,3,Wu Bai
ยิ้ม [Pretend],Pop Pongkool,Pop,2LkKns8pl9zFv3txT9kDkh,FALSE,3,Oat Pramote
Coração Bandido,Maiara & Maraisa,Pop,68GVqB0D4APjNWrvwZuPFI,FALSE,3,Marília Mendonça
Family Home,Tulaba,Pop,1R9LyyRmcBDh0nOkoNsSPT,FALSE,3,Junior A
起點,艾薇,Pop,15NALogLwSNm0Ua8hDUajh,FALSE,3,吳霏
Treat You Better - Ashworth Remix,Ashworth,Pop,0PwPkm93L2dbWWmboTVwpq,FALSE,3,Shawn Mendes
MIRAI,$HOR1 WINBOY,Pop,5ZbUTr9cB9i9OqRKbzouOw,FALSE,3,竹内唯人
分手吧 - 滾石40 滾石撞樂隊 40團拚經典 (原唱:張震嶽),"""希有樂團 SHIs Band""]",Pop,1hkJUyfsZ6aw7TeHjW4t2r,FALSE,3,Shi Shi
Chân Ái,Khói,Pop,4eMvGEz25irv76TvMRfzGp,FALSE,3,Orange
Ommi,Badr Kl,Pop,6yg3DH692gyif84QJS3nsb,FALSE,3,Mons
Srdce nehasnou,Charlotte Ella Gottová,Pop,7B0v2BoErGObmTwO2CJgWa,FALSE,3,Karel Gott
Jejak Langkah Yang Kau Tinggal,Glenn Fredly,Pop,6o69wjiPkYTEhxJUGCETbE,FALSE,3,Tohpati
Håll Din Anda,JOY,Pop,0PxwxlDRD3hGU38dfhCmYU,FALSE,3,Maskinen
Tired of Talking - A-Trak & Cory Enemy Remix,A-Trak,Pop,3WmoSyvvA1bXmriCfg4S7z,FALSE,3,Léon
Antidepresan,Mabel Matiz,Pop,4OH5Cd8ZOI1eSgJSC9PYmU,FALSE,3,Mert Demir
High (Remix),TINI,Pop,2HpbDdD3JLpAPMJFYCeC6o,FALSE,3,Maria Becerra
Vũ Điệu Cồng Chiêng,Touliver,Pop,3DPkMPJ1rUrMgXGUwtpMuV,FALSE,3,Tóc Tiên
"Dilbara (From ""Pati Patni Aur Woh"")",Parampara Tandon,Pop,0p83RJy9EZ0hlg82xcXH7f,FALSE,3,Sachet Tandon
To Megalytero Mou Lathos,dPans,Pop,635XpN7rKrEbmCoaidGRrY,FALSE,3,Marseaux
Боже мой,Lidia,Pop,4pzMc1NMGAWTxzr61aUoPF,FALSE,3,Dessita
The Jawaani Song,Vishal Dadlani,Pop,5beP0jhGEjYjd485eBczvZ,FALSE,3,Vishal-Shekhar
All My Friends - Tungevaag Remix,Broiler,Pop,2IqaCZz8L2cupo6mx2zMT5,FALSE,3,Clmd
"Kalle Kalle (From ""Chandigarh Kare Aashiqui"")",Sachin-Jigar,Pop,5o6q9gQXi5umBrUczroW79,FALSE,3,Priya Saraiya
Meztelen,Horváth Tamás,Pop,2dsbdPTyFRLJzJsgv8RISq,FALSE,3,Majka
Isa Jälgedes (feat. Risto Vürst),Risto Vürst,Pop,04zwOs7hTTiQWsq9Pr8wY5,FALSE,3,Getter Jaani
Magad vä? - fenkii remix,fenkii,Pop,5Zmt2u3mJDEHzG1f3a1LmE,FALSE,3,Reket
Vi pratar inte om Bruno,Camilo Ge Bresky,Pop,7C9b875Ha4HkIonaA0TDDr,FALSE,3,Anna Sahlene
Our Singapore - NDP 2019 Theme Song,JJ Lin,Pop,3UDb3MiDrkUPLMvKBWy0Sn,FALSE,3,Stefanie Sun
Koko Kesä,Mikael Gabriel,Pop,3toFlarhs7H1ibBx0QOeeZ,FALSE,3,Kingfish
"Main Tera Boyfriend (From ""Raabta"")",Neha Kakkar,Pop,5VAkPCJTE6tbyReo9J4IQj,FALSE,3,Arijit Singh
Pars avec moi,1995,Pop,4OgxLlTaQrvOlNyDS0iKOy,FALSE,3,Nekfeu
Envidioso,Ovi,Pop,7J4VKp49Uh2r84SK5pUa0A,FALSE,3,Ozuna
Dhoonde Akhiyaan,Altamash Faridi,Pop,4J95lPA0dj6HVDs4zwo2jn,FALSE,3,Yasser Desai
ostatnia nadzieja,Dawid Podsiadło,Pop,2KTfSSKBBfMLXwDqrtoOE5,FALSE,3,Sanah
I Wish It Could Be Christmas Everyday (with the Stockland Green Bilateral School First Year Choir) - 2005 Remaster,The Stockland Green Bilateral School First Year Choir,Pop,3aZ2PXCuEI5dw7TYy5hrk7,FALSE,3,Roy Wood
Milloin nään sut uudestaan?,Kasmir,Pop,5F1nYAZxYNUTjtqs6WKXbQ,FALSE,3,Robin Packalen
pyaar hai asli,Hasan Raheem,Pop,1WUUDaIcbhfpT8zOSJSUq7,FALSE,3,Maanu
Medellín (with Maluma),Maluma,Pop,3tTV4DYlhkiXRNiiXwIAPf,FALSE,3,Madonna
เวทมนตร์,Pinpin,Pop,7xeNlwiwCzOO9k7lp0NnBA,FALSE,3,Gtk
Lover Boy 88,Phum Viphurit,Pop,2vRDFgdJiILUdDOLL8hLH3,FALSE,3,88Rising
Vì Anh Đâu Có Biết,Vũ.,Pop,6VXVYATpQXEIoZ97NnWCmn,FALSE,3,Madihu
Lohikäärmeet,Cheek,Pop,3yrE0biWYqhz4Ar9c2Ta4l,FALSE,3,Profeetat
Vent Og Se,Lille,Pop,1DhFNoAy9bOaRIUUmVxjsd,FALSE,3,Ankerstjerne
An To Les Agapi Auto,dPans,Pop,6lDdpMoajWzYk0vhAfOn73,FALSE,3,Marseaux
Napad Na Bank,Roxie,Pop,317BKia1vQ2fQza3QOSYl0,FALSE,3,Ekipa
Do They Know It's Christmas? - 1984 Version,Bob Geldof,Pop,6b8wxIhuOwUjtFdGiLboEl,FALSE,3,Midge Ure
Sham,"""Nikhil DSouza""",Pop,5Q58RkKyUafm15Syxg79DW,FALSE,3,Amit Trivedi
Oasis (feat. Foxes),Foxes,Pop,59JreAiZzOF6pB8nIqEi20,FALSE,3,Kygo
